code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
94301,C,D,maison,1997,133.5,159.0,2022-06-02,11,simule_distributions_ademe_2023
94060,D,F,appartement,1986,35.2,200.0,2022-06-03,11,simule_distributions_ademe_2023
77224,D,D,maison,1971,171.7,245.0,2022-06-03,11,simule_distributions_ademe_2023
93240,D,E,immeuble,1971,91.3,195.0,2022-06-03,11,simule_distributions_ademe_2023
92234,C,G,maison,2014,69.3,165.0,2022-06-03,11,simule_distributions_ademe_2023
92309,E,C,maison,1978,68.9,387.0,2022-06-04,11,simule_distributions_ademe_2023
95087,F,E,appartement,1936,78.1,363.0,2022-06-04,11,simule_distributions_ademe_2023
78205,F,E,appartement,1926,54.5,351.0,2022-06-04,11,simule_distributions_ademe_2023
78308,D,F,maison,1987,63.6,266.0,2022-06-05,11,simule_distributions_ademe_2023
92066,F,E,appartement,1967,65.9,419.0,2022-06-05,11,simule_distributions_ademe_2023
78091,D,D,maison,1989,31.7,306.0,2022-06-05,11,simule_distributions_ademe_2023
94105,G,D,maison,1944,54.2,494.0,2022-06-05,11,simule_distributions_ademe_2023
94152,D,D,maison,1981,140.6,295.0,2022-06-06,11,simule_distributions_ademe_2023
77169,E,E,appartement,1987,33.4,677.0,2022-06-06,11,simule_distributions_ademe_2023
78046,C,F,maison,1996,25.2,210.0,2022-06-06,11,simule_distributions_ademe_2023
77006,F,E,appartement,1965,72.1,659.0,2022-06-06,11,simule_distributions_ademe_2023
75139,D,F,maison,1991,61.6,230.0,2022-06-07,11,simule_distributions_ademe_2023
91078,C,E,maison,2007,110.7,169.0,2022-06-07,11,simule_distributions_ademe_2023
78337,E,E,maison,1967,71.1,534.0,2022-06-07,11,simule_distributions_ademe_2023
94278,F,E,maison,1972,48.4,429.0,2022-06-07,11,simule_distributions_ademe_2023
78263,D,A,appartement,1982,31.6,300.0,2022-06-08,11,simule_distributions_ademe_2023
92044,F,B,appartement,1945,127.4,592.0,2022-06-08,11,simule_distributions_ademe_2023
77054,C,F,appartement,2014,96.4,322.0,2022-06-08,11,simule_distributions_ademe_2023
77324,G,G,immeuble,1965,53.0,679.0,2022-06-08,11,simule_distributions_ademe_2023
91185,D,E,appartement,1979,61.3,220.0,2022-06-09,11,simule_distributions_ademe_2023
77024,F,F,appartement,1947,74.8,437.0,2022-06-09,11,simule_distributions_ademe_2023
92290,E,C,appartement,1994,73.8,346.0,2022-06-09,11,simule_distributions_ademe_2023
77013,C,G,maison,2000,90.8,272.0,2022-06-09,11,simule_distributions_ademe_2023
93124,B,C,maison,1986,47.3,125.0,2022-06-10,11,simule_distributions_ademe_2023
91079,C,D,appartement,2016,73.1,262.0,2022-06-10,11,simule_distributions_ademe_2023
78130,E,F,maison,1992,28.0,460.0,2022-06-10,11,simule_distributions_ademe_2023
93033,E,F,immeuble,1990,21.0,414.0,2022-06-10,11,simule_distributions_ademe_2023
91243,B,E,maison,2005,77.3,80.0,2022-06-11,11,simule_distributions_ademe_2023
75002,E,G,maison,1987,85.7,675.0,2022-06-11,11,simule_distributions_ademe_2023
75116,E,F,maison,1966,202.2,501.0,2022-06-11,11,simule_distributions_ademe_2023
78214,F,F,appartement,1932,138.3,465.0,2022-06-11,11,simule_distributions_ademe_2023
93139,E,C,maison,1970,106.6,669.0,2022-06-12,11,simule_distributions_ademe_2023
75126,C,F,maison,1986,66.5,220.0,2022-06-12,11,simule_distributions_ademe_2023
91158,A,G,maison,1999,88.9,99.0,2022-06-12,11,simule_distributions_ademe_2023
95155,F,F,appartement,1956,46.2,577.0,2022-06-12,11,simule_distributions_ademe_2023
78266,D,E,appartement,1968,149.5,177.0,2022-06-13,11,simule_distributions_ademe_2023
77019,E,E,appartement,1992,45.4,610.0,2022-06-13,11,simule_distributions_ademe_2023
94381,F,F,appartement,1928,48.2,384.0,2022-06-13,11,simule_distributions_ademe_2023
78075,F,G,maison,1963,99.7,388.0,2022-06-13,11,simule_distributions_ademe_2023
92191,G,D,appartement,1921,54.9,569.0,2022-06-14,11,simule_distributions_ademe_2023
93393,E,E,maison,1968,68.2,389.0,2022-06-14,11,simule_distributions_ademe_2023
92349,C,E,maison,1987,28.3,251.0,2022-06-14,11,simule_distributions_ademe_2023
94156,E,B,appartement,1981,60.3,562.0,2022-06-14,11,simule_distributions_ademe_2023
92096,E,D,appartement,1990,38.5,412.0,2022-06-15,11,simule_distributions_ademe_2023
94096,B,C,appartement,2013,116.2,107.0,2022-06-15,11,simule_distributions_ademe_2023
78373,E,E,maison,1965,74.8,524.0,2022-06-15,11,simule_distributions_ademe_2023
94036,G,E,maison,1939,70.0,483.0,2022-06-16,11,simule_distributions_ademe_2023
78053,F,E,appartement,1941,99.5,505.0,2022-06-16,11,simule_distributions_ademe_2023
95144,A,D,appartement,2000,99.5,65.0,2022-06-16,11,simule_distributions_ademe_2023
92207,D,C,maison,1990,129.8,177.0,2022-06-16,11,simule_distributions_ademe_2023
78060,D,E,appartement,1971,76.7,280.0,2022-06-17,11,simule_distributions_ademe_2023
94262,D,D,appartement,1967,119.3,268.0,2022-06-17,11,simule_distributions_ademe_2023
92392,E,E,maison,1980,54.8,632.0,2022-06-17,11,simule_distributions_ademe_2023
78137,G,B,appartement,1939,56.9,402.0,2022-06-17,11,simule_distributions_ademe_2023
78277,F,D,appartement,1974,59.0,634.0,2022-06-18,11,simule_distributions_ademe_2023
95173,E,D,appartement,1994,44.0,517.0,2022-06-18,11,simule_distributions_ademe_2023
78195,C,E,maison,1996,68.1,282.0,2022-06-18,11,simule_distributions_ademe_2023
77253,G,E,maison,1972,73.1,429.0,2022-06-18,11,simule_distributions_ademe_2023
93008,C,D,maison,2017,47.6,280.0,2022-06-19,11,simule_distributions_ademe_2023
93246,E,B,maison,1966,73.5,517.0,2022-06-19,11,simule_distributions_ademe_2023
91280,F,F,appartement,1954,53.3,479.0,2022-06-19,11,simule_distributions_ademe_2023
91244,E,D,appartement,1974,69.9,581.0,2022-06-19,11,simule_distributions_ademe_2023
94283,D,F,appartement,1984,29.3,262.0,2022-06-20,11,simule_distributions_ademe_2023
77291,G,E,appartement,1949,86.8,643.0,2022-06-20,11,simule_distributions_ademe_2023
91022,A,G,maison,2019,48.1,57.0,2022-06-20,11,simule_distributions_ademe_2023
77024,E,E,appartement,1980,72.9,352.0,2022-06-20,11,simule_distributions_ademe_2023
94019,F,C,maison,1926,131.2,688.0,2022-06-21,11,simule_distributions_ademe_2023
95255,C,D,maison,2008,72.7,226.0,2022-06-21,11,simule_distributions_ademe_2023
78221,E,C,appartement,1973,46.4,610.0,2022-06-21,11,simule_distributions_ademe_2023
95357,B,B,maison,1995,40.3,94.0,2022-06-21,11,simule_distributions_ademe_2023
95218,D,F,maison,1990,73.4,226.0,2022-06-22,11,simule_distributions_ademe_2023
95364,E,D,appartement,1985,39.2,362.0,2022-06-22,11,simule_distributions_ademe_2023
95377,F,B,appartement,1960,29.3,447.0,2022-06-22,11,simule_distributions_ademe_2023
94184,D,D,maison,1970,25.0,240.0,2022-06-22,11,simule_distributions_ademe_2023
95138,G,A,appartement,1964,77.6,494.0,2022-06-23,11,simule_distributions_ademe_2023
94319,E,D,immeuble,1981,68.9,493.0,2022-06-23,11,simule_distributions_ademe_2023
93335,C,E,maison,2014,103.6,321.0,2022-06-23,11,simule_distributions_ademe_2023
78375,C,F,appartement,2002,217.6,220.0,2022-06-23,11,simule_distributions_ademe_2023
93131,E,D,maison,1985,34.7,664.0,2022-06-24,11,simule_distributions_ademe_2023
77249,F,B,maison,1967,53.4,652.0,2022-06-24,11,simule_distributions_ademe_2023
77311,D,C,maison,1976,127.3,279.0,2022-06-24,11,simule_distributions_ademe_2023
91101,D,D,maison,1994,71.8,224.0,2022-06-24,11,simule_distributions_ademe_2023
92359,F,D,appartement,1927,108.5,360.0,2022-06-25,11,simule_distributions_ademe_2023
78269,D,C,appartement,1970,358.6,325.0,2022-06-25,11,simule_distributions_ademe_2023
95002,B,E,maison,1989,32.3,86.0,2022-06-25,11,simule_distributions_ademe_2023
93251,C,A,appartement,2003,81.8,158.0,2022-06-25,11,simule_distributions_ademe_2023
94261,D,A,appartement,1977,98.3,187.0,2022-06-26,11,simule_distributions_ademe_2023
92188,D,D,appartement,1989,171.1,229.0,2022-06-26,11,simule_distributions_ademe_2023
95013,D,C,maison,1966,79.4,164.0,2022-06-26,11,simule_distributions_ademe_2023
92251,B,E,appartement,2003,34.9,97.0,2022-06-27,11,simule_distributions_ademe_2023
93145,F,C,maison,1969,36.4,578.0,2022-06-27,11,simule_distributions_ademe_2023
77273,F,D,maison,1947,81.1,604.0,2022-06-27,11,simule_distributions_ademe_2023
78247,D,D,appartement,1989,75.0,245.0,2022-06-27,11,simule_distributions_ademe_2023
92319,B,E,maison,2016,134.4,122.0,2022-06-28,11,simule_distributions_ademe_2023
78393,F,G,appartement,1926,54.8,531.0,2022-06-28,11,simule_distributions_ademe_2023
77327,F,E,appartement,1971,127.1,613.0,2022-06-28,11,simule_distributions_ademe_2023
78270,G,E,maison,1946,117.1,403.0,2022-06-28,11,simule_distributions_ademe_2023
91194,G,D,maison,1937,54.7,526.0,2022-06-29,11,simule_distributions_ademe_2023
94033,F,F,maison,1953,40.1,610.0,2022-06-29,11,simule_distributions_ademe_2023
78301,D,E,maison,1969,71.0,193.0,2022-06-29,11,simule_distributions_ademe_2023
93016,D,E,maison,1991,47.6,276.0,2022-06-29,11,simule_distributions_ademe_2023
94263,E,C,maison,1971,98.3,587.0,2022-06-30,11,simule_distributions_ademe_2023
91020,D,F,maison,1983,221.5,214.0,2022-06-30,11,simule_distributions_ademe_2023
78321,F,G,maison,1930,95.2,497.0,2022-06-30,11,simule_distributions_ademe_2023
91003,C,G,appartement,1992,125.9,153.0,2022-06-30,11,simule_distributions_ademe_2023
93177,B,D,appartement,2014,53.0,104.0,2022-07-01,11,simule_distributions_ademe_2023
77101,E,F,appartement,1989,84.2,363.0,2022-07-01,11,simule_distributions_ademe_2023
94245,D,D,maison,1987,53.3,314.0,2022-07-01,11,simule_distributions_ademe_2023
77337,C,G,maison,1997,51.7,228.0,2022-07-01,11,simule_distributions_ademe_2023
92187,F,C,appartement,1953,30.2,494.0,2022-07-02,11,simule_distributions_ademe_2023
77147,E,C,appartement,1976,71.7,510.0,2022-07-02,11,simule_distributions_ademe_2023
95100,F,F,maison,1961,76.3,469.0,2022-07-02,11,simule_distributions_ademe_2023
92192,D,F,appartement,1980,41.2,207.0,2022-07-02,11,simule_distributions_ademe_2023
94225,G,F,maison,1929,53.4,402.0,2022-07-03,11,simule_distributions_ademe_2023
77259,E,D,appartement,1983,204.3,638.0,2022-07-03,11,simule_distributions_ademe_2023
78137,E,D,maison,1991,51.2,587.0,2022-07-03,11,simule_distributions_ademe_2023
93034,C,D,appartement,2011,83.7,295.0,2022-07-03,11,simule_distributions_ademe_2023
94395,F,F,maison,1974,79.0,464.0,2022-07-04,11,simule_distributions_ademe_2023
78169,B,D,maison,1998,54.3,136.0,2022-07-04,11,simule_distributions_ademe_2023
95179,D,F,appartement,1978,46.8,252.0,2022-07-04,11,simule_distributions_ademe_2023
95345,D,B,maison,1988,182.6,183.0,2022-07-04,11,simule_distributions_ademe_2023
77108,D,F,maison,1988,114.2,277.0,2022-07-05,11,simule_distributions_ademe_2023
77119,B,G,appartement,2014,59.0,125.0,2022-07-05,11,simule_distributions_ademe_2023
77246,B,B,maison,2005,55.9,67.0,2022-07-05,11,simule_distributions_ademe_2023
77026,F,D,appartement,1936,108.6,437.0,2022-07-05,11,simule_distributions_ademe_2023
92303,C,C,immeuble,2010,210.6,181.0,2022-07-06,11,simule_distributions_ademe_2023
93317,C,D,appartement,2003,63.2,250.0,2022-07-06,11,simule_distributions_ademe_2023
92382,B,F,maison,2011,30.4,61.0,2022-07-06,11,simule_distributions_ademe_2023
78166,D,E,appartement,1983,23.6,244.0,2022-07-06,11,simule_distributions_ademe_2023
77153,F,B,appartement,1966,44.2,345.0,2022-07-07,11,simule_distributions_ademe_2023
93076,E,G,maison,1982,91.5,489.0,2022-07-07,11,simule_distributions_ademe_2023
95377,D,E,maison,1974,32.8,311.0,2022-07-07,11,simule_distributions_ademe_2023
95248,G,G,appartement,1950,50.4,681.0,2022-07-08,11,simule_distributions_ademe_2023
94078,D,D,appartement,1977,99.6,160.0,2022-07-08,11,simule_distributions_ademe_2023
78284,E,E,maison,1973,39.1,412.0,2022-07-08,11,simule_distributions_ademe_2023
95138,D,G,maison,1970,102.8,294.0,2022-07-08,11,simule_distributions_ademe_2023
94038,B,F,maison,2018,32.4,51.0,2022-07-09,11,simule_distributions_ademe_2023
92189,D,E,appartement,1982,143.6,270.0,2022-07-09,11,simule_distributions_ademe_2023
77272,D,F,maison,1989,64.0,286.0,2022-07-09,11,simule_distributions_ademe_2023
94399,D,C,maison,1972,53.5,206.0,2022-07-09,11,simule_distributions_ademe_2023
94094,C,C,appartement,1987,90.0,249.0,2022-07-10,11,simule_distributions_ademe_2023
95034,G,F,appartement,1967,60.1,687.0,2022-07-10,11,simule_distributions_ademe_2023
91264,D,C,appartement,1987,62.3,307.0,2022-07-10,11,simule_distributions_ademe_2023
91048,E,D,maison,1994,83.8,669.0,2022-07-10,11,simule_distributions_ademe_2023
75047,E,G,maison,1972,97.2,339.0,2022-07-11,11,simule_distributions_ademe_2023
91392,D,E,maison,1988,98.3,191.0,2022-07-11,11,simule_distributions_ademe_2023
94201,F,F,maison,1947,43.0,530.0,2022-07-11,11,simule_distributions_ademe_2023
78373,C,F,maison,2010,115.6,252.0,2022-07-11,11,simule_distributions_ademe_2023
78077,F,E,maison,1947,53.6,531.0,2022-07-12,11,simule_distributions_ademe_2023
95020,E,E,appartement,1982,93.4,378.0,2022-07-12,11,simule_distributions_ademe_2023
77266,E,E,appartement,1985,54.5,587.0,2022-07-12,11,simule_distributions_ademe_2023
92069,E,B,appartement,1986,40.5,660.0,2022-07-12,11,simule_distributions_ademe_2023
92310,D,E,maison,1987,82.6,276.0,2022-07-13,11,simule_distributions_ademe_2023
78263,D,D,appartement,1984,110.0,265.0,2022-07-13,11,simule_distributions_ademe_2023
91212,F,G,appartement,1924,173.7,527.0,2022-07-13,11,simule_distributions_ademe_2023
93087,G,F,maison,1963,49.8,634.0,2022-07-13,11,simule_distributions_ademe_2023
77309,E,E,maison,1991,98.2,520.0,2022-07-14,11,simule_distributions_ademe_2023
77061,C,F,maison,2015,67.7,312.0,2022-07-14,11,simule_distributions_ademe_2023
95124,C,E,maison,1986,87.2,263.0,2022-07-14,11,simule_distributions_ademe_2023
94028,D,E,maison,1981,95.4,263.0,2022-07-14,11,simule_distributions_ademe_2023
91319,D,F,maison,1969,39.1,319.0,2022-07-15,11,simule_distributions_ademe_2023
94198,C,F,immeuble,2001,31.8,297.0,2022-07-15,11,simule_distributions_ademe_2023
92071,E,C,maison,1990,43.7,332.0,2022-07-15,11,simule_distributions_ademe_2023
93061,E,D,immeuble,1994,29.2,350.0,2022-07-15,11,simule_distributions_ademe_2023
93138,D,E,maison,1984,79.0,174.0,2022-07-16,11,simule_distributions_ademe_2023
94297,E,D,maison,1966,49.3,457.0,2022-07-16,11,simule_distributions_ademe_2023
77225,D,F,maison,1986,150.6,193.0,2022-07-16,11,simule_distributions_ademe_2023
93034,E,D,appartement,1991,84.6,624.0,2022-07-16,11,simule_distributions_ademe_2023
94282,D,C,appartement,1980,39.5,270.0,2022-07-17,11,simule_distributions_ademe_2023
78329,E,E,appartement,1966,34.4,609.0,2022-07-17,11,simule_distributions_ademe_2023
78116,G,D,maison,1974,140.0,694.0,2022-07-17,11,simule_distributions_ademe_2023
94241,D,D,appartement,1991,43.6,303.0,2022-07-17,11,simule_distributions_ademe_2023
78067,E,G,maison,1983,144.8,413.0,2022-07-18,11,simule_distributions_ademe_2023
93074,C,E,maison,1993,43.5,268.0,2022-07-18,11,simule_distributions_ademe_2023
77366,D,F,maison,1994,76.8,317.0,2022-07-18,11,simule_distributions_ademe_2023
92285,B,G,maison,1996,71.5,81.0,2022-07-19,11,simule_distributions_ademe_2023
93259,C,D,maison,2009,80.9,163.0,2022-07-19,11,simule_distributions_ademe_2023
77212,E,F,maison,1994,131.6,426.0,2022-07-19,11,simule_distributions_ademe_2023
95090,E,E,appartement,1975,93.8,377.0,2022-07-19,11,simule_distributions_ademe_2023
78325,E,F,maison,1976,123.5,482.0,2022-07-20,11,simule_distributions_ademe_2023
77178,C,E,appartement,1985,81.3,282.0,2022-07-20,11,simule_distributions_ademe_2023
94310,E,B,appartement,1992,50.1,404.0,2022-07-20,11,simule_distributions_ademe_2023
94207,F,B,maison,1941,237.1,458.0,2022-07-20,11,simule_distributions_ademe_2023
91364,D,G,appartement,1989,157.1,204.0,2022-07-21,11,simule_distributions_ademe_2023
78236,F,F,appartement,1923,67.7,491.0,2022-07-21,11,simule_distributions_ademe_2023
94289,D,C,maison,1983,75.7,270.0,2022-07-21,11,simule_distributions_ademe_2023
92377,D,E,maison,1985,37.2,321.0,2022-07-21,11,simule_distributions_ademe_2023
92388,D,A,appartement,1986,33.8,187.0,2022-07-22,11,simule_distributions_ademe_2023
91071,C,D,maison,2000,64.6,317.0,2022-07-22,11,simule_distributions_ademe_2023
93286,E,E,maison,1991,37.4,538.0,2022-07-22,11,simule_distributions_ademe_2023
95237,F,D,appartement,1969,33.6,472.0,2022-07-22,11,simule_distributions_ademe_2023
94242,C,D,appartement,2009,80.3,209.0,2022-07-23,11,simule_distributions_ademe_2023
91235,D,C,appartement,1979,110.3,191.0,2022-07-23,11,simule_distributions_ademe_2023
94111,C,G,maison,2008,47.1,251.0,2022-07-23,11,simule_distributions_ademe_2023
92217,F,G,appartement,1943,27.4,441.0,2022-07-23,11,simule_distributions_ademe_2023
94312,E,G,maison,1965,26.0,569.0,2022-07-24,11,simule_distributions_ademe_2023
77047,D,G,appartement,1994,56.5,205.0,2022-07-24,11,simule_distributions_ademe_2023
77378,E,G,appartement,1981,82.7,614.0,2022-07-24,11,simule_distributions_ademe_2023
78051,E,E,maison,1966,53.6,396.0,2022-07-24,11,simule_distributions_ademe_2023
92270,G,C,maison,1973,51.8,539.0,2022-07-25,11,simule_distributions_ademe_2023
77256,B,B,appartement,1996,132.8,110.0,2022-07-25,11,simule_distributions_ademe_2023
95318,B,D,maison,1998,18.0,115.0,2022-07-25,11,simule_distributions_ademe_2023
78173,A,F,maison,2001,42.7,126.0,2022-07-25,11,simule_distributions_ademe_2023
91396,D,F,maison,1971,118.0,245.0,2022-07-26,11,simule_distributions_ademe_2023
95135,D,C,maison,1971,118.1,284.0,2022-07-26,11,simule_distributions_ademe_2023
93161,E,D,immeuble,1975,209.2,655.0,2022-07-26,11,simule_distributions_ademe_2023
75095,C,E,appartement,2009,83.5,224.0,2022-07-26,11,simule_distributions_ademe_2023
94229,D,E,appartement,1967,78.6,253.0,2022-07-27,11,simule_distributions_ademe_2023
94327,G,B,appartement,1967,80.7,378.0,2022-07-27,11,simule_distributions_ademe_2023
93229,C,F,maison,2007,68.5,156.0,2022-07-27,11,simule_distributions_ademe_2023
78241,B,E,maison,2005,49.5,92.0,2022-07-27,11,simule_distributions_ademe_2023
91118,F,E,appartement,1927,86.5,560.0,2022-07-28,11,simule_distributions_ademe_2023
93342,C,E,maison,2016,45.4,180.0,2022-07-28,11,simule_distributions_ademe_2023
91318,D,D,appartement,1991,75.8,312.0,2022-07-28,11,simule_distributions_ademe_2023
91253,C,G,appartement,1995,47.6,164.0,2022-07-28,11,simule_distributions_ademe_2023
94273,E,F,appartement,1972,88.6,522.0,2022-07-29,11,simule_distributions_ademe_2023
95117,D,G,appartement,1982,239.3,292.0,2022-07-29,11,simule_distributions_ademe_2023
95095,F,E,maison,1933,61.1,452.0,2022-07-29,11,simule_distributions_ademe_2023
77336,C,G,appartement,2014,62.4,303.0,2022-07-30,11,simule_distributions_ademe_2023
93068,C,C,maison,1996,64.9,233.0,2022-07-30,11,simule_distributions_ademe_2023
75009,C,G,appartement,1993,52.0,198.0,2022-07-30,11,simule_distributions_ademe_2023
95010,D,D,appartement,1989,46.9,214.0,2022-07-30,11,simule_distributions_ademe_2023
78109,B,E,appartement,1990,97.4,111.0,2022-07-31,11,simule_distributions_ademe_2023
93199,G,F,maison,1920,92.2,481.0,2022-07-31,11,simule_distributions_ademe_2023
95362,B,C,maison,1998,49.9,133.0,2022-07-31,11,simule_distributions_ademe_2023
94293,E,A,appartement,1976,26.7,562.0,2022-07-31,11,simule_distributions_ademe_2023
94136,D,A,appartement,1977,19.2,206.0,2022-08-01,11,simule_distributions_ademe_2023
75113,B,D,maison,2013,72.9,116.0,2022-08-01,11,simule_distributions_ademe_2023
78014,F,D,appartement,1922,86.0,640.0,2022-08-01,11,simule_distributions_ademe_2023
78188,D,F,maison,1976,105.5,189.0,2022-08-01,11,simule_distributions_ademe_2023
95267,F,F,appartement,1974,66.7,561.0,2022-08-02,11,simule_distributions_ademe_2023
94072,D,D,appartement,1975,108.5,219.0,2022-08-02,11,simule_distributions_ademe_2023
94248,G,F,maison,1945,47.3,505.0,2022-08-02,11,simule_distributions_ademe_2023
92082,C,G,appartement,2006,80.3,297.0,2022-08-02,11,simule_distributions_ademe_2023
95109,B,F,maison,2010,102.9,115.0,2022-08-03,11,simule_distributions_ademe_2023
94168,C,E,maison,2005,101.4,268.0,2022-08-03,11,simule_distributions_ademe_2023
77161,D,E,appartement,1978,109.7,254.0,2022-08-03,11,simule_distributions_ademe_2023
95145,D,G,maison,1969,77.4,205.0,2022-08-03,11,simule_distributions_ademe_2023
78046,D,F,appartement,1976,63.8,171.0,2022-08-04,11,simule_distributions_ademe_2023
94200,D,D,appartement,1980,47.2,296.0,2022-08-04,11,simule_distributions_ademe_2023
93156,F,F,appartement,1920,65.6,479.0,2022-08-04,11,simule_distributions_ademe_2023
94048,A,B,appartement,1985,70.9,143.0,2022-08-04,11,simule_distributions_ademe_2023
91239,E,E,appartement,1982,303.9,335.0,2022-08-05,11,simule_distributions_ademe_2023
77122,E,C,maison,1991,61.8,463.0,2022-08-05,11,simule_distributions_ademe_2023
77306,E,D,appartement,1983,91.0,456.0,2022-08-05,11,simule_distributions_ademe_2023
75108,D,G,maison,1974,72.6,232.0,2022-08-05,11,simule_distributions_ademe_2023
91074,D,G,maison,1988,49.9,274.0,2022-08-06,11,simule_distributions_ademe_2023
95243,D,F,maison,1974,53.7,231.0,2022-08-06,11,simule_distributions_ademe_2023
78191,D,D,maison,1974,18.8,163.0,2022-08-06,11,simule_distributions_ademe_2023
77290,D,B,appartement,1981,123.2,231.0,2022-08-06,11,simule_distributions_ademe_2023
93377,C,D,appartement,1987,32.7,262.0,2022-08-07,11,simule_distributions_ademe_2023
93169,F,G,maison,1955,81.1,626.0,2022-08-07,11,simule_distributions_ademe_2023
93055,G,D,immeuble,1953,33.1,352.0,2022-08-07,11,simule_distributions_ademe_2023
95350,D,C,appartement,1987,22.5,251.0,2022-08-07,11,simule_distributions_ademe_2023
95368,D,D,maison,1975,75.4,174.0,2022-08-08,11,simule_distributions_ademe_2023
77364,E,E,appartement,1966,35.1,552.0,2022-08-08,11,simule_distributions_ademe_2023
75064,E,D,maison,1973,75.4,593.0,2022-08-08,11,simule_distributions_ademe_2023
93258,F,E,maison,1936,197.5,542.0,2022-08-08,11,simule_distributions_ademe_2023
94370,B,F,appartement,1987,119.2,115.0,2022-08-09,11,simule_distributions_ademe_2023
93301,D,G,appartement,1985,66.2,209.0,2022-08-09,11,simule_distributions_ademe_2023
91381,C,F,maison,2016,158.8,177.0,2022-08-09,11,simule_distributions_ademe_2023
94205,C,F,appartement,1997,40.3,330.0,2022-08-10,11,simule_distributions_ademe_2023
94273,D,D,maison,1987,216.3,289.0,2022-08-10,11,simule_distributions_ademe_2023
93228,D,A,maison,1979,32.8,184.0,2022-08-10,11,simule_distributions_ademe_2023
94218,D,C,appartement,1985,53.9,249.0,2022-08-10,11,simule_distributions_ademe_2023
77128,E,G,maison,1965,184.3,571.0,2022-08-11,11,simule_distributions_ademe_2023
92386,C,E,appartement,1999,35.3,316.0,2022-08-11,11,simule_distributions_ademe_2023
75077,G,C,maison,1940,65.8,418.0,2022-08-11,11,simule_distributions_ademe_2023
92033,D,F,appartement,1992,33.3,162.0,2022-08-11,11,simule_distributions_ademe_2023
93216,D,E,maison,1979,69.0,187.0,2022-08-12,11,simule_distributions_ademe_2023
94117,B,E,appartement,1995,124.5,97.0,2022-08-12,11,simule_distributions_ademe_2023
91335,C,D,maison,2006,178.7,290.0,2022-08-12,11,simule_distributions_ademe_2023
93362,E,D,maison,1977,185.6,481.0,2022-08-12,11,simule_distributions_ademe_2023
95255,D,D,maison,1983,41.6,249.0,2022-08-13,11,simule_distributions_ademe_2023
77172,E,E,appartement,1981,63.7,607.0,2022-08-13,11,simule_distributions_ademe_2023
77095,B,E,maison,2014,106.4,79.0,2022-08-13,11,simule_distributions_ademe_2023
92207,D,E,appartement,1993,43.6,234.0,2022-08-13,11,simule_distributions_ademe_2023
77133,E,D,appartement,1994,64.1,597.0,2022-08-14,11,simule_distributions_ademe_2023
94258,E,D,appartement,1982,194.6,417.0,2022-08-14,11,simule_distributions_ademe_2023
93302,C,E,maison,1988,61.8,222.0,2022-08-14,11,simule_distributions_ademe_2023
77303,D,D,appartement,1968,96.5,189.0,2022-08-14,11,simule_distributions_ademe_2023
93319,C,C,appartement,2011,43.2,316.0,2022-08-15,11,simule_distributions_ademe_2023
78126,D,D,maison,1970,88.5,225.0,2022-08-15,11,simule_distributions_ademe_2023
78366,D,E,appartement,1981,26.8,278.0,2022-08-15,11,simule_distributions_ademe_2023
91267,D,D,appartement,1987,69.2,182.0,2022-08-15,11,simule_distributions_ademe_2023
95346,E,D,appartement,1988,103.7,517.0,2022-08-16,11,simule_distributions_ademe_2023
78227,C,D,appartement,2010,71.2,183.0,2022-08-16,11,simule_distributions_ademe_2023
92093,E,C,appartement,1966,108.2,365.0,2022-08-16,11,simule_distributions_ademe_2023
94041,G,E,appartement,1974,42.8,480.0,2022-08-16,11,simule_distributions_ademe_2023
91299,C,D,maison,1998,24.1,207.0,2022-08-17,11,simule_distributions_ademe_2023
78004,G,E,maison,1941,73.8,424.0,2022-08-17,11,simule_distributions_ademe_2023
92092,E,D,appartement,1992,31.3,559.0,2022-08-17,11,simule_distributions_ademe_2023
77259,E,D,maison,1974,75.6,619.0,2022-08-17,11,simule_distributions_ademe_2023
91013,B,D,appartement,2003,52.0,81.0,2022-08-18,11,simule_distributions_ademe_2023
91358,E,F,appartement,1979,29.0,488.0,2022-08-18,11,simule_distributions_ademe_2023
77376,D,F,maison,1985,61.6,237.0,2022-08-18,11,simule_distributions_ademe_2023
92165,C,F,maison,2002,69.9,233.0,2022-08-18,11,simule_distributions_ademe_2023
92004,C,E,appartement,2007,65.0,300.0,2022-08-19,11,simule_distributions_ademe_2023
93209,F,E,maison,1927,147.6,585.0,2022-08-19,11,simule_distributions_ademe_2023
95236,E,E,maison,1992,111.1,486.0,2022-08-19,11,simule_distributions_ademe_2023
94003,C,D,appartement,2009,73.2,259.0,2022-08-19,11,simule_distributions_ademe_2023
78315,D,D,appartement,1981,56.5,237.0,2022-08-20,11,simule_distributions_ademe_2023
91134,F,E,maison,1942,126.7,626.0,2022-08-20,11,simule_distributions_ademe_2023
78177,D,F,appartement,1984,35.5,153.0,2022-08-20,11,simule_distributions_ademe_2023
92302,D,E,immeuble,1988,114.7,279.0,2022-08-21,11,simule_distributions_ademe_2023
78258,E,B,appartement,1976,81.1,491.0,2022-08-21,11,simule_distributions_ademe_2023
92058,C,F,appartement,2010,104.5,268.0,2022-08-21,11,simule_distributions_ademe_2023
