code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
59057,F,D,appartement,1960,43.4,496.0,2022-03-21,32,simule_distributions_ademe_2023
80013,C,B,maison,2006,101.1,154.0,2022-03-21,32,simule_distributions_ademe_2023
60088,F,C,maison,1939,37.5,570.0,2022-03-21,32,simule_distributions_ademe_2023
02189,D,F,appartement,1994,54.9,171.0,2022-03-22,32,simule_distributions_ademe_2023
60140,C,F,maison,2016,160.2,152.0,2022-03-22,32,simule_distributions_ademe_2023
02208,F,D,maison,1931,65.7,648.0,2022-03-22,32,simule_distributions_ademe_2023
80192,F,G,maison,1960,89.9,582.0,2022-03-22,32,simule_distributions_ademe_2023
60075,D,C,maison,1979,64.0,240.0,2022-03-23,32,simule_distributions_ademe_2023
62133,G,C,maison,1947,59.0,449.0,2022-03-23,32,simule_distributions_ademe_2023
62396,G,F,maison,1960,45.0,697.0,2022-03-23,32,simule_distributions_ademe_2023
62379,F,F,appartement,1959,45.0,628.0,2022-03-23,32,simule_distributions_ademe_2023
60290,E,E,maison,1979,32.9,658.0,2022-03-24,32,simule_distributions_ademe_2023
02345,E,E,maison,1974,66.1,485.0,2022-03-24,32,simule_distributions_ademe_2023
62095,E,A,maison,1990,106.8,621.0,2022-03-24,32,simule_distributions_ademe_2023
80260,E,F,maison,1980,95.6,649.0,2022-03-24,32,simule_distributions_ademe_2023
80205,F,E,appartement,1936,85.0,552.0,2022-03-25,32,simule_distributions_ademe_2023
60163,G,E,maison,1934,61.5,485.0,2022-03-25,32,simule_distributions_ademe_2023
80219,F,D,immeuble,1960,39.3,493.0,2022-03-25,32,simule_distributions_ademe_2023
60188,C,D,appartement,1993,18.0,221.0,2022-03-25,32,simule_distributions_ademe_2023
60326,E,E,maison,1967,23.3,504.0,2022-03-26,32,simule_distributions_ademe_2023
02325,C,G,appartement,2015,69.2,196.0,2022-03-26,32,simule_distributions_ademe_2023
62233,A,F,maison,1991,38.9,143.0,2022-03-26,32,simule_distributions_ademe_2023
59253,E,E,maison,1980,93.0,515.0,2022-03-26,32,simule_distributions_ademe_2023
59001,B,F,maison,2014,54.5,71.0,2022-03-27,32,simule_distributions_ademe_2023
02380,E,F,maison,1968,89.8,686.0,2022-03-27,32,simule_distributions_ademe_2023
80155,F,F,maison,1968,57.1,522.0,2022-03-27,32,simule_distributions_ademe_2023
02041,D,G,appartement,1991,66.0,290.0,2022-03-27,32,simule_distributions_ademe_2023
59227,G,E,appartement,1967,156.7,594.0,2022-03-28,32,simule_distributions_ademe_2023
59026,E,E,appartement,1972,107.1,374.0,2022-03-28,32,simule_distributions_ademe_2023
59030,C,A,immeuble,2015,111.2,288.0,2022-03-28,32,simule_distributions_ademe_2023
02086,F,A,appartement,1928,19.7,605.0,2022-03-28,32,simule_distributions_ademe_2023
60053,G,A,maison,1936,80.3,536.0,2022-03-29,32,simule_distributions_ademe_2023
80024,B,G,maison,1992,100.5,70.0,2022-03-29,32,simule_distributions_ademe_2023
02373,E,B,maison,1982,88.4,552.0,2022-03-29,32,simule_distributions_ademe_2023
62264,E,G,appartement,1982,93.8,500.0,2022-03-29,32,simule_distributions_ademe_2023
59101,D,E,maison,1968,59.0,207.0,2022-03-30,32,simule_distributions_ademe_2023
62043,D,D,appartement,1980,92.7,296.0,2022-03-30,32,simule_distributions_ademe_2023
60307,F,F,maison,1959,85.6,567.0,2022-03-30,32,simule_distributions_ademe_2023
60173,C,F,appartement,2016,62.0,205.0,2022-03-30,32,simule_distributions_ademe_2023
59055,F,C,appartement,1949,23.8,412.0,2022-03-31,32,simule_distributions_ademe_2023
02093,E,D,maison,1965,56.9,457.0,2022-03-31,32,simule_distributions_ademe_2023
59371,E,E,appartement,1993,66.9,491.0,2022-03-31,32,simule_distributions_ademe_2023
60382,C,G,maison,2018,55.1,179.0,2022-04-01,32,simule_distributions_ademe_2023
80313,G,F,appartement,1969,46.5,512.0,2022-04-01,32,simule_distributions_ademe_2023
02125,D,D,appartement,1970,32.2,226.0,2022-04-01,32,simule_distributions_ademe_2023
62063,D,F,maison,1969,142.3,321.0,2022-04-01,32,simule_distributions_ademe_2023
02108,B,E,maison,2000,64.9,62.0,2022-04-02,32,simule_distributions_ademe_2023
60029,C,G,appartement,1997,56.6,159.0,2022-04-02,32,simule_distributions_ademe_2023
59379,G,D,appartement,1942,92.9,609.0,2022-04-02,32,simule_distributions_ademe_2023
02077,F,F,maison,1932,112.1,655.0,2022-04-02,32,simule_distributions_ademe_2023
60286,D,C,appartement,1978,127.1,262.0,2022-04-03,32,simule_distributions_ademe_2023
02182,E,F,maison,1988,129.6,618.0,2022-04-03,32,simule_distributions_ademe_2023
02103,D,E,maison,1965,45.8,184.0,2022-04-03,32,simule_distributions_ademe_2023
62071,F,F,maison,1958,143.1,667.0,2022-04-03,32,simule_distributions_ademe_2023
80367,D,E,maison,1968,63.1,209.0,2022-04-04,32,simule_distributions_ademe_2023
80319,C,D,appartement,2012,47.8,293.0,2022-04-04,32,simule_distributions_ademe_2023
02234,F,E,maison,1941,37.9,621.0,2022-04-04,32,simule_distributions_ademe_2023
62037,D,E,maison,1981,101.4,158.0,2022-04-04,32,simule_distributions_ademe_2023
02190,D,D,appartement,1990,21.4,265.0,2022-04-05,32,simule_distributions_ademe_2023
02238,D,D,immeuble,1969,62.3,164.0,2022-04-05,32,simule_distributions_ademe_2023
60224,F,F,maison,1973,50.2,516.0,2022-04-05,32,simule_distributions_ademe_2023
60322,F,D,appartement,1974,228.6,575.0,2022-04-05,32,simule_distributions_ademe_2023
60345,F,B,maison,1943,50.6,414.0,2022-04-06,32,simule_distributions_ademe_2023
80039,E,G,maison,1975,46.9,380.0,2022-04-06,32,simule_distributions_ademe_2023
62233,D,F,maison,1980,49.4,195.0,2022-04-06,32,simule_distributions_ademe_2023
60134,D,G,appartement,1983,46.5,152.0,2022-04-06,32,simule_distributions_ademe_2023
60148,E,E,immeuble,1984,33.5,664.0,2022-04-07,32,simule_distributions_ademe_2023
59271,B,E,maison,1986,62.9,148.0,2022-04-07,32,simule_distributions_ademe_2023
59031,F,D,appartement,1945,45.5,534.0,2022-04-07,32,simule_distributions_ademe_2023
02141,E,A,maison,1977,106.2,362.0,2022-04-07,32,simule_distributions_ademe_2023
59032,C,D,maison,2004,61.1,244.0,2022-04-08,32,simule_distributions_ademe_2023
02058,A,B,maison,2003,56.2,101.0,2022-04-08,32,simule_distributions_ademe_2023
80254,E,D,maison,1978,93.1,373.0,2022-04-08,32,simule_distributions_ademe_2023
62132,D,F,maison,1968,45.4,321.0,2022-04-08,32,simule_distributions_ademe_2023
62326,E,G,maison,1991,40.7,350.0,2022-04-09,32,simule_distributions_ademe_2023
02118,G,C,appartement,1921,40.3,356.0,2022-04-09,32,simule_distributions_ademe_2023
59251,E,F,maison,1969,80.1,520.0,2022-04-09,32,simule_distributions_ademe_2023
60260,D,C,appartement,1987,180.7,261.0,2022-04-09,32,simule_distributions_ademe_2023
60399,E,A,maison,1991,97.6,439.0,2022-04-10,32,simule_distributions_ademe_2023
59038,E,C,maison,1980,69.2,459.0,2022-04-10,32,simule_distributions_ademe_2023
60115,F,F,maison,1958,108.9,498.0,2022-04-10,32,simule_distributions_ademe_2023
02011,D,A,maison,1981,77.1,223.0,2022-04-10,32,simule_distributions_ademe_2023
60096,E,F,maison,1990,76.1,353.0,2022-04-11,32,simule_distributions_ademe_2023
59059,G,D,appartement,1924,37.2,683.0,2022-04-11,32,simule_distributions_ademe_2023
62073,C,G,immeuble,1985,79.6,179.0,2022-04-11,32,simule_distributions_ademe_2023
59181,G,E,immeuble,1948,70.9,441.0,2022-04-12,32,simule_distributions_ademe_2023
59213,C,E,maison,1992,120.5,324.0,2022-04-12,32,simule_distributions_ademe_2023
59373,F,D,maison,1928,172.9,337.0,2022-04-12,32,simule_distributions_ademe_2023
80254,F,E,appartement,1946,80.7,372.0,2022-04-12,32,simule_distributions_ademe_2023
62122,D,E,maison,1992,46.7,318.0,2022-04-13,32,simule_distributions_ademe_2023
80012,F,E,maison,1931,75.4,472.0,2022-04-13,32,simule_distributions_ademe_2023
60195,G,A,appartement,1960,48.2,482.0,2022-04-13,32,simule_distributions_ademe_2023
59375,E,C,maison,1985,38.4,624.0,2022-04-13,32,simule_distributions_ademe_2023
62291,E,D,immeuble,1979,81.3,578.0,2022-04-14,32,simule_distributions_ademe_2023
02398,F,G,appartement,1929,29.6,392.0,2022-04-14,32,simule_distributions_ademe_2023
60305,F,C,appartement,1959,49.0,466.0,2022-04-14,32,simule_distributions_ademe_2023
62102,G,F,maison,1929,18.0,663.0,2022-04-14,32,simule_distributions_ademe_2023
02017,E,E,immeuble,1978,42.2,350.0,2022-04-15,32,simule_distributions_ademe_2023
80254,E,E,appartement,1968,82.1,419.0,2022-04-15,32,simule_distributions_ademe_2023
80330,E,F,maison,1981,78.9,565.0,2022-04-15,32,simule_distributions_ademe_2023
59348,D,D,appartement,1988,25.8,265.0,2022-04-15,32,simule_distributions_ademe_2023
80338,D,F,appartement,1985,290.9,225.0,2022-04-16,32,simule_distributions_ademe_2023
62263,E,D,maison,1994,21.5,601.0,2022-04-16,32,simule_distributions_ademe_2023
02174,B,D,immeuble,2000,128.7,99.0,2022-04-16,32,simule_distributions_ademe_2023
80399,F,D,maison,1945,70.1,465.0,2022-04-16,32,simule_distributions_ademe_2023
62211,D,C,immeuble,1967,30.6,169.0,2022-04-17,32,simule_distributions_ademe_2023
02128,C,C,maison,2009,36.4,162.0,2022-04-17,32,simule_distributions_ademe_2023
80153,E,B,maison,1976,73.0,469.0,2022-04-17,32,simule_distributions_ademe_2023
62147,D,E,maison,1986,61.3,297.0,2022-04-17,32,simule_distributions_ademe_2023
60349,E,D,maison,1991,119.6,611.0,2022-04-18,32,simule_distributions_ademe_2023
02331,C,E,immeuble,1989,39.5,286.0,2022-04-18,32,simule_distributions_ademe_2023
80041,C,E,maison,2011,68.6,238.0,2022-04-18,32,simule_distributions_ademe_2023
80293,F,G,maison,1966,32.6,685.0,2022-04-18,32,simule_distributions_ademe_2023
59212,B,D,maison,1990,37.3,125.0,2022-04-19,32,simule_distributions_ademe_2023
59361,F,F,maison,1936,80.5,550.0,2022-04-19,32,simule_distributions_ademe_2023
62132,A,F,maison,2009,18.0,149.0,2022-04-19,32,simule_distributions_ademe_2023
60051,D,C,maison,1975,51.8,275.0,2022-04-19,32,simule_distributions_ademe_2023
80273,G,E,appartement,1965,65.4,502.0,2022-04-20,32,simule_distributions_ademe_2023
62070,E,E,maison,1991,84.4,520.0,2022-04-20,32,simule_distributions_ademe_2023
60290,E,E,appartement,1969,47.5,685.0,2022-04-20,32,simule_distributions_ademe_2023
02013,G,G,maison,1968,35.2,610.0,2022-04-20,32,simule_distributions_ademe_2023
02223,F,D,appartement,1972,82.1,405.0,2022-04-21,32,simule_distributions_ademe_2023
02376,F,G,appartement,1945,158.2,557.0,2022-04-21,32,simule_distributions_ademe_2023
80190,D,D,appartement,1973,39.5,215.0,2022-04-21,32,simule_distributions_ademe_2023
59252,C,D,appartement,2001,257.4,262.0,2022-04-21,32,simule_distributions_ademe_2023
60137,A,G,appartement,2011,110.7,129.0,2022-04-22,32,simule_distributions_ademe_2023
80230,G,F,maison,1962,47.9,361.0,2022-04-22,32,simule_distributions_ademe_2023
80012,E,E,maison,1971,68.0,525.0,2022-04-22,32,simule_distributions_ademe_2023
59169,G,D,maison,1959,168.8,699.0,2022-04-23,32,simule_distributions_ademe_2023
80079,G,D,maison,1955,95.5,563.0,2022-04-23,32,simule_distributions_ademe_2023
62169,C,D,appartement,1992,49.7,158.0,2022-04-23,32,simule_distributions_ademe_2023
60084,C,F,appartement,1986,72.3,206.0,2022-04-23,32,simule_distributions_ademe_2023
02142,E,D,maison,1976,36.5,678.0,2022-04-24,32,simule_distributions_ademe_2023
62395,E,G,maison,1979,149.7,668.0,2022-04-24,32,simule_distributions_ademe_2023
59284,E,F,maison,1972,87.3,566.0,2022-04-24,32,simule_distributions_ademe_2023
59395,G,D,appartement,1933,175.4,570.0,2022-04-24,32,simule_distributions_ademe_2023
62265,B,E,appartement,1985,71.2,98.0,2022-04-25,32,simule_distributions_ademe_2023
02127,E,F,maison,1972,42.5,334.0,2022-04-25,32,simule_distributions_ademe_2023
60236,E,A,maison,1981,71.8,478.0,2022-04-25,32,simule_distributions_ademe_2023
80092,G,G,maison,1948,162.9,626.0,2022-04-25,32,simule_distributions_ademe_2023
80139,C,G,appartement,1985,147.1,303.0,2022-04-26,32,simule_distributions_ademe_2023
80037,G,E,appartement,1940,106.2,612.0,2022-04-26,32,simule_distributions_ademe_2023
59092,G,D,maison,1970,34.1,554.0,2022-04-26,32,simule_distributions_ademe_2023
62265,F,B,appartement,1939,127.9,604.0,2022-04-26,32,simule_distributions_ademe_2023
60186,E,G,appartement,1974,118.5,510.0,2022-04-27,32,simule_distributions_ademe_2023
62178,C,E,appartement,1990,76.4,184.0,2022-04-27,32,simule_distributions_ademe_2023
60350,E,E,maison,1974,81.3,649.0,2022-04-27,32,simule_distributions_ademe_2023
80177,D,E,maison,1971,105.0,177.0,2022-04-27,32,simule_distributions_ademe_2023
60074,F,D,appartement,1969,76.5,689.0,2022-04-28,32,simule_distributions_ademe_2023
80198,G,D,immeuble,1963,34.7,430.0,2022-04-28,32,simule_distributions_ademe_2023
62087,C,D,maison,1990,53.1,293.0,2022-04-28,32,simule_distributions_ademe_2023
80246,G,G,maison,1933,99.2,520.0,2022-04-28,32,simule_distributions_ademe_2023
62224,E,D,maison,1975,94.4,564.0,2022-04-29,32,simule_distributions_ademe_2023
80041,E,C,maison,1993,70.1,588.0,2022-04-29,32,simule_distributions_ademe_2023
59255,E,C,maison,1985,88.5,699.0,2022-04-29,32,simule_distributions_ademe_2023
60179,D,D,appartement,1991,65.6,160.0,2022-04-29,32,simule_distributions_ademe_2023
59191,F,C,maison,1965,111.3,655.0,2022-04-30,32,simule_distributions_ademe_2023
80021,C,G,appartement,2003,48.7,173.0,2022-04-30,32,simule_distributions_ademe_2023
80278,G,B,appartement,1968,108.2,349.0,2022-04-30,32,simule_distributions_ademe_2023
02031,D,C,maison,1990,73.3,287.0,2022-04-30,32,simule_distributions_ademe_2023
80394,F,F,appartement,1951,43.5,421.0,2022-05-01,32,simule_distributions_ademe_2023
62160,C,F,appartement,2010,80.7,243.0,2022-05-01,32,simule_distributions_ademe_2023
59056,B,G,appartement,2003,85.8,56.0,2022-05-01,32,simule_distributions_ademe_2023
62359,D,E,maison,1992,34.8,211.0,2022-05-01,32,simule_distributions_ademe_2023
59226,G,D,appartement,1952,105.8,554.0,2022-05-02,32,simule_distributions_ademe_2023
59044,E,F,maison,1982,196.8,587.0,2022-05-02,32,simule_distributions_ademe_2023
80376,G,B,maison,1936,69.5,596.0,2022-05-02,32,simule_distributions_ademe_2023
02070,D,D,appartement,1973,84.2,326.0,2022-05-02,32,simule_distributions_ademe_2023
02025,F,E,maison,1949,112.2,599.0,2022-05-03,32,simule_distributions_ademe_2023
02202,D,D,maison,1994,74.6,197.0,2022-05-03,32,simule_distributions_ademe_2023
02043,F,C,maison,1922,42.8,447.0,2022-05-03,32,simule_distributions_ademe_2023
80202,C,G,appartement,2002,145.4,297.0,2022-05-04,32,simule_distributions_ademe_2023
62036,F,G,maison,1920,93.6,617.0,2022-05-04,32,simule_distributions_ademe_2023
59272,F,A,appartement,1943,61.9,649.0,2022-05-04,32,simule_distributions_ademe_2023
80287,F,A,appartement,1963,108.3,529.0,2022-05-04,32,simule_distributions_ademe_2023
80087,D,E,immeuble,1988,88.0,258.0,2022-05-05,32,simule_distributions_ademe_2023
80192,F,D,maison,1926,145.6,438.0,2022-05-05,32,simule_distributions_ademe_2023
62046,E,G,maison,1968,48.1,334.0,2022-05-05,32,simule_distributions_ademe_2023
02200,C,E,immeuble,1991,96.4,288.0,2022-05-05,32,simule_distributions_ademe_2023
60276,F,E,immeuble,1968,106.3,418.0,2022-05-06,32,simule_distributions_ademe_2023
80379,G,D,maison,1921,83.2,350.0,2022-05-06,32,simule_distributions_ademe_2023
62321,F,D,immeuble,1923,45.3,596.0,2022-05-06,32,simule_distributions_ademe_2023
60349,G,E,appartement,1963,83.2,587.0,2022-05-06,32,simule_distributions_ademe_2023
02278,F,D,maison,1926,145.8,376.0,2022-05-07,32,simule_distributions_ademe_2023
59155,D,C,immeuble,1983,48.2,176.0,2022-05-07,32,simule_distributions_ademe_2023
62233,E,A,appartement,1988,65.7,602.0,2022-05-07,32,simule_distributions_ademe_2023
59078,E,F,appartement,1980,107.9,700.0,2022-05-07,32,simule_distributions_ademe_2023
59110,B,C,appartement,1985,142.4,53.0,2022-05-08,32,simule_distributions_ademe_2023
59316,B,E,appartement,2012,72.5,126.0,2022-05-08,32,simule_distributions_ademe_2023
02031,E,B,appartement,1967,195.9,694.0,2022-05-08,32,simule_distributions_ademe_2023
80014,G,C,appartement,1943,47.5,467.0,2022-05-08,32,simule_distributions_ademe_2023
60363,F,A,appartement,1940,94.7,365.0,2022-05-09,32,simule_distributions_ademe_2023
60026,G,E,maison,1970,37.8,609.0,2022-05-09,32,simule_distributions_ademe_2023
60193,E,C,maison,1984,96.4,627.0,2022-05-09,32,simule_distributions_ademe_2023
80326,E,B,appartement,1993,46.7,413.0,2022-05-09,32,simule_distributions_ademe_2023
62342,G,E,maison,1960,42.9,356.0,2022-05-10,32,simule_distributions_ademe_2023
60208,G,D,maison,1966,30.9,672.0,2022-05-10,32,simule_distributions_ademe_2023
59337,E,G,maison,1992,44.7,694.0,2022-05-10,32,simule_distributions_ademe_2023
59015,E,E,appartement,1994,33.5,413.0,2022-05-10,32,simule_distributions_ademe_2023
80187,D,F,appartement,1989,114.8,250.0,2022-05-11,32,simule_distributions_ademe_2023
59357,G,D,maison,1970,148.4,451.0,2022-05-11,32,simule_distributions_ademe_2023
02277,B,G,appartement,1988,56.9,75.0,2022-05-11,32,simule_distributions_ademe_2023
59238,E,E,appartement,1974,66.1,351.0,2022-05-11,32,simule_distributions_ademe_2023
60138,E,G,maison,1981,108.0,664.0,2022-05-12,32,simule_distributions_ademe_2023
62325,D,F,maison,1992,119.0,157.0,2022-05-12,32,simule_distributions_ademe_2023
02345,F,E,appartement,1973,61.7,680.0,2022-05-12,32,simule_distributions_ademe_2023
02312,D,D,appartement,1973,95.2,321.0,2022-05-12,32,simule_distributions_ademe_2023
60228,B,D,appartement,2014,98.5,64.0,2022-05-13,32,simule_distributions_ademe_2023
59382,G,E,appartement,1948,86.2,511.0,2022-05-13,32,simule_distributions_ademe_2023
60002,D,G,appartement,1993,75.2,278.0,2022-05-13,32,simule_distributions_ademe_2023
80286,C,E,maison,2012,32.1,293.0,2022-05-13,32,simule_distributions_ademe_2023
02174,B,E,maison,1990,25.1,68.0,2022-05-14,32,simule_distributions_ademe_2023
60394,D,G,appartement,1982,55.7,152.0,2022-05-14,32,simule_distributions_ademe_2023
60190,E,F,maison,1974,94.0,447.0,2022-05-14,32,simule_distributions_ademe_2023
80276,F,G,maison,1926,129.9,428.0,2022-05-15,32,simule_distributions_ademe_2023
02374,B,D,appartement,2006,138.6,70.0,2022-05-15,32,simule_distributions_ademe_2023
59339,C,E,maison,2019,49.8,233.0,2022-05-15,32,simule_distributions_ademe_2023
62242,F,C,appartement,1966,42.3,394.0,2022-05-15,32,simule_distributions_ademe_2023
02108,E,D,appartement,1967,107.7,375.0,2022-05-16,32,simule_distributions_ademe_2023
62117,E,F,maison,1993,77.2,597.0,2022-05-16,32,simule_distributions_ademe_2023
62102,E,B,appartement,1983,148.6,577.0,2022-05-16,32,simule_distributions_ademe_2023
60247,G,B,maison,1922,105.8,497.0,2022-05-16,32,simule_distributions_ademe_2023
60220,D,E,appartement,1993,113.6,221.0,2022-05-17,32,simule_distributions_ademe_2023
60205,D,F,appartement,1978,39.2,235.0,2022-05-17,32,simule_distributions_ademe_2023
02156,D,F,maison,1979,54.2,277.0,2022-05-17,32,simule_distributions_ademe_2023
59297,F,G,appartement,1934,48.4,499.0,2022-05-17,32,simule_distributions_ademe_2023
60127,A,E,appartement,2019,28.9,145.0,2022-05-18,32,simule_distributions_ademe_2023
80284,G,A,appartement,1927,129.2,653.0,2022-05-18,32,simule_distributions_ademe_2023
59156,F,E,appartement,1964,45.8,502.0,2022-05-18,32,simule_distributions_ademe_2023
59227,B,E,maison,2006,71.1,103.0,2022-05-18,32,simule_distributions_ademe_2023
60058,F,E,appartement,1927,44.6,471.0,2022-05-19,32,simule_distributions_ademe_2023
62287,E,D,appartement,1989,35.6,418.0,2022-05-19,32,simule_distributions_ademe_2023
62074,D,C,maison,1992,70.4,246.0,2022-05-19,32,simule_distributions_ademe_2023
62329,G,B,appartement,1971,36.6,496.0,2022-05-19,32,simule_distributions_ademe_2023
59153,F,F,immeuble,1924,74.5,461.0,2022-05-20,32,simule_distributions_ademe_2023
59116,E,E,appartement,1988,35.9,520.0,2022-05-20,32,simule_distributions_ademe_2023
80057,G,D,appartement,1952,82.1,443.0,2022-05-20,32,simule_distributions_ademe_2023
59070,G,G,maison,1969,115.0,344.0,2022-05-20,32,simule_distributions_ademe_2023
62230,G,D,maison,1921,158.7,615.0,2022-05-21,32,simule_distributions_ademe_2023
62210,E,D,appartement,1970,90.9,448.0,2022-05-21,32,simule_distributions_ademe_2023
02016,B,D,maison,1990,71.3,137.0,2022-05-21,32,simule_distributions_ademe_2023
60143,D,E,appartement,1967,171.8,285.0,2022-05-21,32,simule_distributions_ademe_2023
80049,G,F,maison,1970,54.3,439.0,2022-05-22,32,simule_distributions_ademe_2023
60344,E,D,maison,1974,55.4,453.0,2022-05-22,32,simule_distributions_ademe_2023
59126,E,F,appartement,1977,34.0,601.0,2022-05-22,32,simule_distributions_ademe_2023
60057,E,F,appartement,1966,127.3,338.0,2022-05-22,32,simule_distributions_ademe_2023
80311,D,F,appartement,1991,146.8,168.0,2022-05-23,32,simule_distributions_ademe_2023
59191,E,E,maison,1982,39.6,492.0,2022-05-23,32,simule_distributions_ademe_2023
80258,G,D,maison,1941,101.3,605.0,2022-05-23,32,simule_distributions_ademe_2023
02017,B,C,appartement,1987,57.1,84.0,2022-05-23,32,simule_distributions_ademe_2023
02014,E,G,maison,1973,24.3,489.0,2022-05-24,32,simule_distributions_ademe_2023
80373,E,D,appartement,1992,97.3,469.0,2022-05-24,32,simule_distributions_ademe_2023
60238,E,C,maison,1989,21.0,495.0,2022-05-24,32,simule_distributions_ademe_2023
59231,E,E,maison,1992,116.1,412.0,2022-05-25,32,simule_distributions_ademe_2023
62271,E,D,maison,1991,39.8,534.0,2022-05-25,32,simule_distributions_ademe_2023
80114,D,E,appartement,1975,21.8,242.0,2022-05-25,32,simule_distributions_ademe_2023
59005,B,C,maison,1998,99.0,149.0,2022-05-25,32,simule_distributions_ademe_2023
62276,G,B,maison,1963,37.7,563.0,2022-05-26,32,simule_distributions_ademe_2023
80032,E,B,maison,1985,50.5,588.0,2022-05-26,32,simule_distributions_ademe_2023
02051,E,F,maison,1968,79.5,586.0,2022-05-26,32,simule_distributions_ademe_2023
59365,G,C,appartement,1933,80.4,511.0,2022-05-26,32,simule_distributions_ademe_2023
02319,E,D,maison,1984,28.9,399.0,2022-05-27,32,simule_distributions_ademe_2023
02131,D,G,maison,1990,39.8,205.0,2022-05-27,32,simule_distributions_ademe_2023
02351,E,D,maison,1992,43.0,498.0,2022-05-27,32,simule_distributions_ademe_2023
62173,D,G,appartement,1988,86.8,216.0,2022-05-27,32,simule_distributions_ademe_2023
60385,G,G,maison,1934,62.3,398.0,2022-05-28,32,simule_distributions_ademe_2023
62025,F,F,maison,1951,65.1,662.0,2022-05-28,32,simule_distributions_ademe_2023
62196,D,F,appartement,1984,61.8,232.0,2022-05-28,32,simule_distributions_ademe_2023
80038,D,D,maison,1971,24.8,285.0,2022-05-28,32,simule_distributions_ademe_2023
62361,F,D,maison,1930,28.3,534.0,2022-05-29,32,simule_distributions_ademe_2023
59071,C,F,maison,2002,47.2,268.0,2022-05-29,32,simule_distributions_ademe_2023
80351,D,F,maison,1988,100.9,264.0,2022-05-29,32,simule_distributions_ademe_2023
80291,D,B,maison,1975,141.0,249.0,2022-05-29,32,simule_distributions_ademe_2023
62288,D,G,maison,1981,105.9,268.0,2022-05-30,32,simule_distributions_ademe_2023
02349,G,E,appartement,1940,90.2,404.0,2022-05-30,32,simule_distributions_ademe_2023
80289,E,D,appartement,1976,21.7,447.0,2022-05-30,32,simule_distributions_ademe_2023
02003,B,E,appartement,2010,51.8,57.0,2022-05-30,32,simule_distributions_ademe_2023
59133,E,F,maison,1984,60.9,553.0,2022-05-31,32,simule_distributions_ademe_2023
80091,G,F,maison,1974,58.1,668.0,2022-05-31,32,simule_distributions_ademe_2023
62347,D,F,appartement,1985,61.2,183.0,2022-05-31,32,simule_distributions_ademe_2023
59373,G,C,maison,1941,38.2,460.0,2022-05-31,32,simule_distributions_ademe_2023
60214,G,D,maison,1922,106.4,696.0,2022-06-01,32,simule_distributions_ademe_2023
62042,E,D,maison,1974,130.1,353.0,2022-06-01,32,simule_distributions_ademe_2023
02353,C,E,immeuble,2016,19.8,201.0,2022-06-01,32,simule_distributions_ademe_2023
59165,E,E,appartement,1986,47.5,533.0,2022-06-01,32,simule_distributions_ademe_2023
80123,D,E,maison,1988,117.4,161.0,2022-06-02,32,simule_distributions_ademe_2023
02354,E,E,maison,1982,18.0,684.0,2022-06-02,32,simule_distributions_ademe_2023
60297,E,F,appartement,1979,189.2,686.0,2022-06-02,32,simule_distributions_ademe_2023
62393,C,D,appartement,2003,41.7,257.0,2022-06-02,32,simule_distributions_ademe_2023
60168,G,D,appartement,1962,73.6,436.0,2022-06-03,32,simule_distributions_ademe_2023
80335,G,F,appartement,1932,72.4,355.0,2022-06-03,32,simule_distributions_ademe_2023
62200,D,B,maison,1968,101.5,239.0,2022-06-03,32,simule_distributions_ademe_2023
60148,F,A,appartement,1959,124.2,630.0,2022-06-03,32,simule_distributions_ademe_2023
80189,A,E,appartement,1990,21.8,122.0,2022-06-04,32,simule_distributions_ademe_2023
62049,G,C,maison,1932,168.7,349.0,2022-06-04,32,simule_distributions_ademe_2023
60047,F,C,maison,1953,60.9,610.0,2022-06-04,32,simule_distributions_ademe_2023
59294,A,D,maison,2012,37.2,137.0,2022-06-05,32,simule_distributions_ademe_2023
02229,G,F,maison,1955,87.9,615.0,2022-06-05,32,simule_distributions_ademe_2023
02135,D,E,appartement,1972,112.8,244.0,2022-06-05,32,simule_distributions_ademe_2023
80164,A,C,maison,1990,83.1,57.0,2022-06-05,32,simule_distributions_ademe_2023
62049,E,G,immeuble,1966,62.7,642.0,2022-06-06,32,simule_distributions_ademe_2023
02322,G,F,appartement,1955,50.0,375.0,2022-06-06,32,simule_distributions_ademe_2023
62296,A,D,appartement,2017,66.3,84.0,2022-06-06,32,simule_distributions_ademe_2023
62024,F,G,appartement,1921,36.6,501.0,2022-06-06,32,simule_distributions_ademe_2023
02077,F,F,appartement,1935,20.0,611.0,2022-06-07,32,simule_distributions_ademe_2023
59127,G,E,maison,1949,38.6,501.0,2022-06-07,32,simule_distributions_ademe_2023
02336,D,G,maison,1974,70.7,267.0,2022-06-07,32,simule_distributions_ademe_2023
60094,B,E,maison,1990,29.5,60.0,2022-06-07,32,simule_distributions_ademe_2023
02382,G,B,maison,1956,40.3,532.0,2022-06-08,32,simule_distributions_ademe_2023
80322,D,C,appartement,1973,111.0,242.0,2022-06-08,32,simule_distributions_ademe_2023
60218,F,D,maison,1965,87.8,416.0,2022-06-08,32,simule_distributions_ademe_2023
62344,F,C,maison,1955,59.1,590.0,2022-06-08,32,simule_distributions_ademe_2023
